Channel			  :,CH1
1874,1800.00
1875,1480.00
1876,1360.00
1877,1040.00
1878,-680.00
1879,-2160.00
1880,-1680.00
1881,320.00
1882,1960.00
1883,1800.00
1884,0.00
1885,-1800.00
1886,-2000.00
1887,-280.00
1888,1640.00
1889,2080.00
1890,560.00
1891,-1440.00
1892,-2160.00
1893,-880.00
1894,1280.00
1895,2200.00
1896,1080.00
1897,-1000.00
1898,-2200.00
1899,-1320.00
1900,800.00
1901,2120.00
1902,1480.00
1903,-560.00
1904,-2080.00
1905,-1720.00
1906,320.00
1907,1960.00
1908,1800.00
1909,-40.00
1910,-1800.00
1911,-2000.00
1912,-240.00
1913,1680.00
1914,2080.00
1915,560.00
1916,-1480.00
1917,-2160.00
1918,-880.00
1919,1280.00
1920,2200.00
1921,1080.00
1922,-1000.00
1923,-2200.00
1924,-1320.00
1925,800.00
1926,2120.00
1927,1480.00
1928,-560.00
1929,-2080.00
1930,-1720.00
1931,280.00
1932,1960.00
1933,1800.00
1934,-80.00
1935,-1800.00
1936,-2000.00
1937,-240.00
1938,1680.00
1939,2080.00
1940,560.00
1941,-1440.00
1942,-2160.00
1943,-880.00
1944,1320.00
1945,2200.00
1946,1080.00
1947,-1000.00
1948,-2200.00
1949,-1320.00
1950,800.00
1951,2120.00
1952,1480.00
1953,-560.00
1954,-2080.00
1955,-1880.00
1956,-1560.00
1957,-1400.00
1958,-1160.00
1959,200.00
1960,1920.00
1961,2040.00
1962,1640.00
1963,1440.00
1964,1200.00
1965,320.00
1966,-1560.00
1967,-2200.00
1968,-920.00
1969,1320.00
1970,2200.00
1971,1080.00
1972,-1000.00
1973,-2200.00
1974,-1320.00
1975,800.00
1976,2160.00
1977,1480.00
1978,-560.00
1979,-2080.00
1980,-1720.00
1981,320.00
1982,1960.00
1983,1800.00
1984,0.00
1985,-1800.00
1986,-2000.00
1987,-280.00
1988,1680.00
1989,2080.00
1990,560.00
1991,-1440.00
1992,-2160.00
1993,-880.00
1994,1320.00
1995,2200.00
1996,1080.00
1997,-1040.00
1998,-2200.00
1999,-1320.00
2000,800.00
2001,2120.00
2002,1480.00
2003,-560.00
2004,-2080.00
2005,-1680.00
2006,320.00
2007,1960.00
2008,1800.00
2009,0.00
2010,-1800.00
2011,-2000.00
2012,-280.00
2013,1680.00
2014,2080.00
2015,560.00
2016,-1440.00
2017,-2160.00
2018,-1760.00
2019,-1440.00
2020,-1280.00
2021,-800.00
2022,1160.00
2023,2240.00
2024,1800.00
2025,1520.00
2026,1360.00
2027,1040.00
2028,-680.00
2029,-2160.00
2030,-1840.00
2031,-1600.00
2032,-1360.00
2033,-1160.00
2034,200.00
2035,1960.00
2036,2040.00
2037,280.00
2038,-1640.00
2039,-2080.00
2040,-560.00
2041,1480.00
2042,2160.00
2043,840.00
2044,-1280.00
2045,-2200.00
2046,-1080.00
2047,1080.00
2048,2200.00
2049,1800.00
2050,1520.00
2051,1360.00
2052,1040.00
2053,-680.00
2054,-2160.00
2055,-1880.00
2056,-1560.00
2057,-1360.00
2058,-1120.00
2059,200.00
2060,1920.00
2061,2040.00
2062,1640.00
2063,1440.00
2064,1200.00
2065,320.00
2066,-1560.00
2067,-2240.00
2068,-1760.00
2069,-1480.00
2070,-1280.00
2071,-760.00
2072,1160.00
2073,2240.00
2074,1800.00
2075,1520.00
2076,1360.00
2077,1040.00
2078,-680.00
2079,-2160.00
2080,-1880.00
2081,-1560.00
2082,-1360.00
2083,-1120.00
2084,200.00
2085,1960.00
2086,2000.00
2087,280.00
2088,-1640.00
2089,-2080.00
2090,-560.00
2091,1480.00
2092,2200.00
2093,840.00
2094,-1280.00
2095,-2200.00
2096,-1080.00
2097,1080.00
2098,2200.00
2099,1800.00
2100,1520.00
2101,1320.00
2102,1040.00
2103,-720.00
2104,-2160.00
2105,-1720.00
2106,320.00
2107,1960.00
2108,1800.00
2109,0.00
2110,-1800.00
2111,-2000.00
2112,-280.00
2113,1680.00
2114,2080.00
2115,560.00
2116,-1440.00
2117,-2160.00
2118,-880.00
2119,1320.00
2120,2200.00
2121,1080.00
2122,-1040.00
2123,-2200.00
2124,-1840.00
2125,-1560.00
2126,-1320.00
2127,-1000.00
2128,720.00
2129,2160.00
2130,1920.00
2131,1520.00
2132,1360.00
2133,1200.00
2134,-160.00
2135,-1840.00
2136,-2000.00
2137,-240.00
2138,1680.00
2139,2080.00
2140,560.00
2141,-1440.00
2142,-2160.00
2143,-1760.00
2144,-1440.00
2145,-1280.00
2146,-760.00
2147,1160.00
2148,2240.00
2149,1800.00
2150,1480.00
2151,1360.00
2152,1040.00
2153,-680.00
2154,-2160.00
2155,-1880.00
2156,-1560.00
2157,-1360.00
2158,-1120.00
2159,200.00
2160,1960.00
2161,2000.00
2162,280.00
2163,-1640.00
2164,-2080.00
2165,-560.00
2166,1480.00
2167,2160.00
2168,1760.00
2169,1480.00
2170,1240.00
2171,760.00
2172,-1160.00
2173,-2240.00
2174,-1840.00
2175,-1520.00
2176,-1320.00
2177,-1000.00
2178,720.00
2179,2160.00
2180,1920.00
2181,1520.00
2182,1360.00
2183,1200.00
2184,-160.00
2185,-1840.00
2186,-2040.00
2187,-280.00
2188,1680.00
2189,2080.00
2190,560.00
2191,-1440.00
2192,-2160.00
2193,-1760.00
2194,-1480.00
2195,-1280.00
2196,-800.00
2197,1160.00
2198,2240.00
2199,1320.00
2200,-840.00
2201,-2160.00
2202,-1480.00
2203,560.00
2204,2080.00
2205,1680.00
2206,-280.00
2207,-1960.00
2208,-1800.00
2209,0.00
2210,1840.00
2211,1960.00
2212,240.00
2213,-1640.00
2214,-2080.00
2215,-560.00
2216,1440.00
2217,2160.00
2218,840.00
2219,-1280.00
2220,-2200.00
2221,-1120.00
2222,1080.00
2223,2200.00
2224,1320.00
2225,-840.00
2226,-2160.00
2227,-1480.00
2228,560.00
2229,2080.00
2230,1680.00
2231,-280.00
2232,-1920.00
2233,-1800.00
2234,0.00
2235,1800.00
2236,1960.00
2237,240.00
2238,-1640.00
2239,-2080.00
2240,-560.00
2241,1440.00
2242,2200.00
2243,1760.00
2244,1480.00
2245,1240.00
2246,760.00
2247,-1120.00
2248,-2240.00
2249,-1840.00
2250,-1520.00
2251,-1320.00
2252,-1000.00
2253,720.00
2254,2160.00
2255,1920.00
2256,1520.00
2257,1360.00
2258,1200.00
2259,-120.00
2260,-1840.00
2261,-2080.00
2262,-1600.00
2263,-1400.00
2264,-1200.00
2265,-320.00
2266,1520.00
2267,2200.00
2268,880.00
2269,-1280.00
2270,-2200.00
2271,-1120.00
2272,1080.00
2273,2200.00
2274,1320.00
2275,-840.00
2276,-2160.00
2277,-1480.00
2278,560.00
2279,2080.00
2280,1680.00
2281,-280.00
2282,-1960.00
2283,-1800.00
2284,0.00
2285,1800.00
2286,2040.00
2287,1640.00
2288,1440.00
2289,1240.00
2290,320.00
2291,-1560.00
2292,-2240.00
2293,-1760.00
2294,-1480.00
2295,-1280.00
2296,-800.00
2297,1160.00
2298,2240.00
2299,1800.00
2300,1480.00
2301,1360.00
2302,1040.00
2303,-680.00
2304,-2160.00
2305,-1720.00
2306,320.00
2307,1960.00
2308,1800.00
2309,0.00
2310,-1800.00
2311,-2000.00
2312,-280.00
2313,1680.00
2314,2080.00
2315,560.00
2316,-1440.00
2317,-2160.00
2318,-880.00
2319,1320.00
2320,2200.00
2321,1080.00
2322,-1000.00
2323,-2200.00
2324,-1320.00
2325,880.00
2326,2120.00
2327,1480.00
2328,-560.00
2329,-2080.00
2330,-1680.00
2331,320.00
2332,1960.00
2333,1800.00
2334,0.00
2335,-1800.00
2336,-2000.00
2337,-280.00
2338,1680.00
2339,2080.00
2340,560.00
2341,-1440.00
2342,-2160.00
2343,-1760.00
2344,-1440.00
2345,-1280.00
2346,-800.00
2347,1160.00
2348,2240.00
2349,1320.00
2350,-840.00
2351,-2160.00
2352,-1480.00
2353,560.00
2354,2080.00
2355,1920.00
2356,1520.00
2357,1360.00
2358,1200.00
2359,-200.00
2360,-1840.00
2361,-2000.00
2362,-240.00
2363,1680.00
2364,2080.00
2365,560.00
2366,-1440.00
2367,-2160.00
2368,-880.00
2369,1320.00
2370,2200.00
2371,1080.00
2372,-1040.00
2373,-2200.00
2374,-1840.00
2375,-1560.00
2376,-1320.00
2377,-1000.00
2378,720.00
2379,2160.00
2380,1920.00
2381,1520.00
2382,1360.00
2383,1200.00
2384,-160.00
2385,-1840.00
2386,-2040.00
2387,-1640.00
2388,-1400.00
2389,-1200.00
2390,-320.00
2391,1520.00
2392,2200.00
2393,1760.00
2394,1480.00
2395,1280.00
2396,760.00
2397,-1120.00
2398,-2240.00
2399,-1840.00
2400,-1000.00
2401,760.00
2402,2160.00
2403,1920.00
2404,1520.00
2405,1360.00
2406,1200.00
2407,-200.00
2408,-1880.00
2409,-2080.00
2410,-1600.00
2411,-1400.00
2412,-1200.00
2413,-320.00
2414,1520.00
2415,2200.00
2416,1760.00
2417,1480.00
2418,1280.00
2419,760.00
2420,-1160.00
2421,-2240.00
2422,-1360.00
2423,800.00
2424,2200.00
2425,1480.00
2426,-560.00
2427,-2080.00
2428,-1720.00
2429,320.00
2430,1960.00
2431,1800.00
2432,-40.00
2433,-1800.00
2434,-2000.00
2435,-240.00
2436,1680.00
2437,2080.00
2438,560.00
2439,-1440.00
2440,-2160.00
2441,-880.00
2442,1320.00
2443,2200.00
2444,1080.00
2445,-1040.00
2446,-2200.00
2447,-1320.00
2448,800.00
2449,2160.00
2450,1480.00
2451,-560.00
2452,-2080.00
2453,-1680.00
2454,320.00
2455,1960.00
2456,1800.00
2457,0.00
2458,-1800.00
2459,-2000.00
2460,-280.00
2461,1680.00
2462,2080.00
2463,560.00
2464,-1440.00
2465,-2160.00
2466,-1760.00
2467,-1480.00
2468,-1280.00
2469,-760.00
2470,1160.00
2471,2240.00
2472,1800.00
2473,1520.00
2474,1320.00
2475,1040.00
2476,-680.00
2477,-2160.00
2478,-1680.00
2479,320.00
2480,1960.00
2481,1800.00
2482,0.00
2483,-1800.00
2484,-2000.00
2485,-280.00
2486,1680.00
2487,2080.00
2488,560.00
2489,-1440.00
2490,-2160.00
2491,-1760.00
2492,-1440.00
2493,-1280.00
2494,-800.00
2495,1160.00
2496,2240.00
2497,1320.00
2498,-840.00
2499,-2160.00
2500,-1480.00
2501,600.00
2502,2080.00
2503,1920.00
2504,1560.00
2505,1360.00
2506,1200.00
2507,-200.00
2508,-1840.00
2509,-2040.00
2510,-240.00
2511,1680.00
2512,2080.00
2513,560.00
2514,-1440.00
2515,-2160.00
2516,-880.00
2517,1320.00
2518,2200.00
2519,1080.00
2520,-1040.00
2521,-2200.00
2522,-1320.00
2523,800.00
2524,2120.00
2525,1520.00
2526,-560.00
2527,-2080.00
2528,-1680.00
2529,320.00
2530,1960.00
2531,1800.00
2532,0.00
2533,-1800.00
2534,-2000.00
2535,-280.00
2536,1680.00
2537,2080.00
2538,560.00
2539,-1440.00
2540,-2160.00
2541,-880.00
2542,1320.00
2543,2200.00
2544,1080.00
2545,-1040.00
2546,-2200.00
2547,-1320.00
2548,800.00
2549,2120.00
2550,1480.00
2551,-560.00
2552,-2080.00
2553,-1680.00
2554,320.00
2555,1960.00
2556,1800.00
2557,0.00
2558,-1800.00
2559,-2000.00
2560,-280.00
2561,1640.00
2562,2080.00
2563,560.00
2564,-1440.00
2565,-2160.00
2566,-920.00
2567,1320.00
2568,2200.00
2569,1080.00
2570,-1000.00
2571,-2200.00
2572,-1320.00
2573,800.00
2574,2120.00
2575,1480.00
2576,-560.00
2577,-2080.00
2578,-1720.00
2579,320.00
2580,1960.00
2581,1800.00
2582,0.00
2583,-1800.00
2584,-2000.00
2585,-320.00
2586,1680.00
2587,2080.00
2588,560.00
2589,-1440.00
2590,-2160.00
2591,-880.00
2592,1320.00
2593,2200.00
2594,1080.00
2595,-1000.00
2596,-2200.00
2597,-1320.00
2598,800.00
2599,2160.00
2600,1520.00
2601,-560.00
2602,-2080.00
2603,-1680.00
2604,280.00
2605,1960.00
2606,1800.00
2607,0.00
2608,-1800.00
2609,-2000.00
2610,-280.00
2611,1640.00
2612,2080.00
2613,560.00
2614,-1440.00
2615,-2160.00
2616,-920.00
2617,1280.00
2618,2200.00
2619,1080.00
2620,-1000.00
2621,-2200.00
2622,-1320.00
2623,800.00
2624,2120.00
2625,1480.00
2626,-560.00
2627,-2080.00
2628,-1720.00
2629,320.00
2630,1960.00
2631,1800.00
2632,0.00
2633,-1800.00
2634,-2000.00
2635,-280.00
2636,1640.00
2637,2080.00
2638,560.00
2639,-1440.00
2640,-2160.00
2641,-880.00
2642,1280.00
2643,2200.00
2644,1080.00
2645,-1000.00
2646,-2200.00
2647,-1320.00
2648,800.00
2649,2120.00
2650,1480.00
2651,-560.00
2652,-2080.00
2653,-1720.00
2654,320.00
2655,1960.00
2656,1800.00
2657,0.00
2658,-1800.00
2659,-2000.00
2660,-280.00
2661,1640.00
2662,2080.00
2663,560.00
2664,-1440.00
2665,-2160.00
2666,-920.00
2667,1280.00
2668,2200.00
2669,1080.00
2670,-1000.00
2671,-2200.00
2672,-1320.00
2673,800.00
2674,2120.00
2675,1520.00
2676,-560.00
2677,-2080.00
2678,-1720.00
2679,320.00
2680,1960.00
2681,1800.00
2682,0.00
2683,-1800.00
2684,-2000.00
2685,-280.00
2686,1640.00
2687,2080.00
2688,560.00
2689,-1440.00
2690,-2160.00
2691,-880.00
2692,1280.00
2693,2200.00
2694,1080.00
2695,-1040.00
2696,-2200.00
2697,-1320.00
2698,800.00
2699,2120.00
2700,1480.00
2701,-560.00
2702,-2080.00
2703,-1680.00
2704,320.00
2705,1960.00
2706,1800.00
2707,0.00
2708,-1800.00
2709,-2000.00
2710,-320.00
2711,1680.00
2712,2080.00
2713,560.00
2714,-1440.00
2715,-2160.00
2716,-880.00
2717,1320.00
2718,2200.00
2719,1080.00
2720,-1000.00
2721,-2200.00
2722,-1320.00
2723,800.00
2724,2120.00
2725,1480.00
2726,-560.00
2727,-2080.00
2728,-1680.00
2729,280.00
2730,1920.00
2731,1800.00
2732,0.00
2733,-1800.00
2734,-2000.00
2735,-280.00
2736,1640.00
2737,2080.00
2738,560.00
2739,-1440.00
2740,-2160.00
2741,-880.00
2742,1320.00
2743,2200.00
2744,1080.00
2745,-1040.00
2746,-2200.00
2747,-1320.00
2748,800.00
2749,2120.00
2750,1520.00
2751,-560.00
2752,-2080.00
2753,-1720.00
2754,320.00
2755,1960.00
2756,1800.00
2757,0.00
2758,-1800.00
2759,-2000.00
2760,-280.00
2761,1640.00
2762,2080.00
2763,520.00
2764,-1440.00
2765,-2160.00
2766,-880.00
2767,1280.00
2768,2200.00
2769,1080.00
2770,-1040.00
2771,-2200.00
2772,-1320.00
2773,800.00
2774,2200.00
2775,1480.00
2776,-600.00
2777,-2080.00
2778,-1640.00
2779,320.00
2780,1960.00
2781,1800.00
2782,0.00
2783,-1800.00
2784,-2000.00
2785,-280.00
2786,1680.00
2787,2080.00
2788,520.00
2789,-1440.00
2790,-2160.00
2791,-880.00
2792,1320.00
2793,2200.00
2794,1080.00
2795,-1080.00
2796,-2200.00
2797,-1320.00
2798,840.00
2799,2120.00
2800,1520.00
2801,-560.00
2802,-2080.00
2803,-1680.00
2804,320.00
2805,1960.00
2806,1800.00
2807,-40.00
2808,-1800.00
2809,-2000.00
2810,-240.00
2811,1680.00
2812,2080.00
2813,520.00
2814,-1480.00
2815,-2160.00
2816,-880.00
2817,1320.00
2818,2200.00
2819,1080.00
2820,-1040.00
2821,-2200.00
2822,-1320.00
2823,800.00
2824,2160.00
2825,1480.00
2826,-560.00
2827,-2080.00
2828,-1680.00
2829,320.00
2830,1960.00
2831,1800.00
2832,-40.00
2833,-1800.00
2834,-2000.00
2835,-240.00
2836,1680.00
2837,2040.00
2838,520.00
2839,-1480.00
2840,-2160.00
2841,-1760.00
2842,-1480.00
2843,-1280.00
2844,-760.00
2845,1160.00
2846,2240.00
2847,1320.00
2848,-840.00
2849,-2160.00
2850,-1480.00
2851,600.00
2852,2080.00
2853,1920.00
2854,1560.00
2855,1360.00
2856,1200.00
2857,-200.00
2858,-1880.00
2859,-2000.00
2860,-240.00
2861,1680.00
2862,2080.00
2863,560.00
2864,-1440.00
2865,-2160.00
2866,-880.00
2867,1320.00
2868,2200.00
2869,1080.00
2870,-1040.00
2871,-2200.00
2872,-1840.00
2873,-1560.00
2874,-1320.00
2875,-1000.00
2876,720.00
2877,2120.00
2878,1920.00
2879,1520.00
2880,1360.00
2881,1200.00
2882,-160.00
2883,-1840.00
2884,-2040.00
2885,-1640.00
2886,-1400.00
2887,-1200.00
2888,-280.00
2889,1520.00
2890,2200.00
2891,1760.00
2892,1480.00
2893,1320.00
2894,760.00
2895,-1160.00
2896,-2240.00
2897,-1840.00
2898,-1520.00
2899,-1320.00
2900,-1000.00
2901,720.00
2902,2120.00
2903,1920.00
2904,1520.00
2905,1360.00
2906,1200.00
2907,-160.00
2908,-1840.00
2909,-2040.00
2910,-1640.00
2911,-1400.00
2912,-1200.00
2913,-320.00
2914,1520.00
2915,2200.00
2916,1760.00
2917,1480.00
2918,1280.00
2919,760.00
2920,-1160.00
2921,-2240.00
2922,-1360.00
2923,800.00
2924,2160.00
2925,1520.00
2926,-560.00
2927,-2080.00
2928,-1720.00
2929,280.00
2930,1960.00
2931,1800.00
2932,0.00
2933,-1800.00
2934,-2000.00
2935,-280.00
2936,1680.00
2937,2080.00
2938,560.00
2939,-1440.00
2940,-2160.00
2941,-880.00
2942,1320.00
2943,2200.00
2944,1080.00
2945,-1040.00
2946,-2200.00
2947,-1320.00
2948,800.00
2949,2120.00
2950,1480.00
2951,-560.00
2952,-2080.00
2953,-1880.00
2954,-1600.00
2955,-1400.00
2956,-1160.00
2957,200.00
2958,1920.00
2959,2000.00
2960,280.00
2961,-1640.00
2962,-2080.00
2963,-560.00
2964,1440.00
2965,2160.00
2966,880.00
2967,-1280.00
2968,-2200.00
2969,-1120.00
2970,1040.00
2971,2200.00
2972,1800.00
2973,1520.00
2974,1320.00
2975,1040.00
2976,-680.00
2977,-2160.00
2978,-1960.00
2979,-1600.00
2980,-1360.00
2981,-1160.00
2982,160.00
2983,1920.00
2984,2040.00
2985,1640.00
2986,1440.00
2987,1200.00
2988,320.00
2989,-1560.00
2990,-2240.00
2991,-1760.00
2992,-1480.00
2993,-1280.00
2994,-800.00
2995,1160.00
2996,2240.00
2997,1320.00
2998,-840.00
2999,-2160.00
3000,2080.00
3001,1920.00
3002,1560.00
3003,1360.00
3004,1200.00
3005,-160.00
3006,-1840.00
3007,-2000.00
3008,-280.00
3009,1680.00
3010,2120.00
3011,560.00
3012,-1440.00
3013,-2160.00
3014,-880.00
3015,1320.00
3016,2200.00
3017,1080.00
3018,-1000.00
3019,-2200.00
3020,-1320.00
3021,800.00
3022,2120.00
3023,1480.00
3024,-560.00
3025,-2080.00
3026,-1680.00
3027,320.00
3028,1960.00
3029,1800.00
3030,0.00
3031,-1800.00
3032,-2000.00
3033,-280.00
3034,1680.00
3035,2080.00
3036,560.00
3037,-1440.00
3038,-2160.00
3039,-880.00
3040,1320.00
3041,2200.00
3042,1080.00
3043,-1040.00
3044,-2200.00
3045,-1320.00
3046,800.00
3047,2160.00
3048,1480.00
3049,-560.00
3050,-2080.00
3051,-1720.00
3052,280.00
3053,1960.00
3054,1800.00
3055,0.00
3056,-1800.00
3057,-2000.00
3058,-280.00
3059,1640.00
3060,2080.00
3061,560.00
3062,-1480.00
3063,-2160.00
3064,-880.00
3065,1240.00
3066,2200.00
3067,1080.00
3068,-1040.00
3069,-2200.00
3070,-1320.00
3071,800.00
3072,2120.00
3073,1480.00
3074,-560.00
3075,-2080.00
3076,-1680.00
3077,320.00
3078,1960.00
3079,1800.00
3080,0.00
3081,-1800.00
3082,-2000.00
3083,-280.00
3084,1680.00
3085,2080.00
3086,560.00
3087,-1440.00
3088,-2160.00
3089,-880.00
3090,1320.00
3091,2200.00
3092,1080.00
3093,-1000.00
3094,-2200.00
3095,-1320.00
3096,800.00
3097,2120.00
3098,1480.00
3099,-560.00
3100,-2080.00
3101,-1720.00
3102,320.00
3103,1960.00
3104,1800.00
3105,0.00
3106,-1800.00
3107,-2000.00
3108,-280.00
3109,1680.00
3110,2080.00
3111,520.00
3112,-1480.00
3113,-2160.00
3114,-880.00
3115,1320.00
3116,2200.00
3117,1080.00
3118,-1040.00
3119,-2200.00
3120,-1280.00
3121,800.00
3122,2160.00
3123,1480.00
3124,-560.00
3125,-2080.00
3126,-1680.00
3127,320.00
3128,1960.00
3129,1800.00
3130,0.00
3131,-1800.00
3132,-2000.00
3133,-280.00
3134,1680.00
3135,2080.00
3136,520.00
3137,-1440.00
3138,-2160.00
3139,-880.00
3140,1320.00
3141,2200.00
3142,1080.00
3143,-1040.00
3144,-2200.00
3145,-1320.00
3146,800.00
3147,2120.00
3148,1480.00
3149,-560.00
3150,-2080.00
3151,-1640.00
3152,320.00
3153,1960.00
3154,1800.00
3155,0.00
3156,-1800.00
3157,-2000.00
3158,-280.00
3159,1680.00
3160,2080.00
3161,560.00
3162,-1480.00
3163,-2160.00
3164,-920.00
3165,1320.00
3166,2200.00
3167,1080.00
3168,-1040.00
3169,-2200.00
3170,-1320.00
3171,800.00
3172,2160.00
3173,1480.00
3174,-560.00
3175,-2080.00
3176,-1680.00
3177,320.00
3178,1960.00
3179,1800.00
3180,0.00
3181,-1800.00
3182,-2000.00
3183,-280.00
3184,1680.00
3185,2080.00
3186,560.00
3187,-1440.00
3188,-2160.00
3189,-880.00
3190,1320.00
3191,2200.00
3192,1080.00
3193,-1040.00
3194,-2200.00
3195,-1320.00
3196,800.00
3197,2160.00
3198,1480.00
3199,-560.00
3200,-2080.00
3201,-1680.00
3202,320.00
3203,1960.00
3204,1800.00
3205,-40.00
3206,-1800.00
3207,-2000.00
3208,-240.00
3209,1680.00
3210,2080.00
3211,560.00
3212,-1440.00
3213,-2160.00
3214,-880.00
3215,1320.00
3216,2200.00
3217,1080.00
3218,-1040.00
3219,-2200.00
3220,-1320.00
3221,800.00
3222,2120.00
3223,1520.00
3224,-560.00
3225,-2080.00
3226,-1640.00
3227,320.00
3228,1960.00
3229,1800.00
3230,-40.00
3231,-1800.00
3232,-2000.00
3233,-240.00
3234,1680.00
3235,2040.00
3236,560.00
3237,-1440.00
3238,-2160.00
3239,-880.00
3240,1320.00
3241,2200.00
3242,1080.00
3243,-1040.00
3244,-2200.00
3245,-1320.00
3246,800.00
3247,2120.00
3248,1480.00
3249,-560.00
3250,-2080.00
3251,-1680.00
3252,320.00
3253,1960.00
3254,1800.00
3255,-40.00
3256,-1800.00
3257,-2000.00
3258,-240.00
3259,1680.00
3260,2080.00
3261,560.00
3262,-1440.00
3263,-2160.00
3264,-880.00
3265,1280.00
3266,2200.00
3267,1080.00
3268,-1040.00
3269,-2200.00
3270,-1320.00
3271,800.00
3272,2120.00
3273,1480.00
3274,-560.00
3275,-2080.00
3276,-1680.00
3277,320.00
3278,1960.00
3279,1800.00
3280,-40.00
3281,-1800.00
3282,-2000.00
3283,-240.00
3284,1680.00
3285,2080.00
3286,560.00
3287,-1440.00
3288,-2160.00
3289,-880.00
3290,1280.00
3291,2200.00
3292,1080.00
3293,-1040.00
3294,-2200.00
3295,-1320.00
3296,800.00
3297,2160.00
3298,1480.00
3299,-560.00
3300,-2080.00
3301,-1680.00
3302,320.00
3303,1960.00
3304,1800.00
3305,0.00
3306,-1800.00
3307,-2000.00
3308,-280.00
3309,1680.00
3310,2080.00
3311,560.00
3312,-1440.00
3313,-2160.00
3314,-920.00
3315,1320.00
3316,2200.00
3317,1080.00
3318,-1040.00
3319,-2200.00
3320,-1320.00
3321,800.00
3322,2120.00
3323,1480.00
3324,-560.00
3325,-2080.00
3326,-1680.00
3327,320.00
3328,1960.00
3329,1800.00
3330,0.00
3331,-1800.00
3332,-2000.00
3333,-280.00
3334,1640.00
3335,2080.00
3336,560.00
3337,-1440.00
3338,-2160.00
3339,-880.00
3340,1320.00
3341,2200.00
3342,1080.00
3343,-1000.00
3344,-2200.00
3345,-1320.00
3346,800.00
3347,2120.00
3348,1520.00
3349,-560.00
3350,-2080.00
3351,-1680.00
3352,320.00
3353,1960.00
3354,1800.00
3355,0.00
3356,-1800.00
3357,-2000.00
3358,-280.00
3359,1640.00
3360,2080.00
3361,560.00
3362,-1440.00
3363,-2160.00
3364,-880.00
3365,1280.00
3366,2200.00
3367,1080.00
3368,-1000.00
3369,-2200.00
3370,-1320.00
3371,800.00
3372,2160.00
3373,1520.00
3374,-560.00
3375,-2080.00
3376,-1680.00
3377,320.00
3378,1960.00
3379,1800.00
3380,0.00
3381,-1800.00
3382,-2000.00
3383,-280.00
3384,1640.00
3385,2080.00
3386,560.00
3387,-1440.00
3388,-2160.00
3389,-920.00
3390,1320.00
3391,2200.00
3392,1080.00
3393,-1000.00
3394,-2200.00
3395,-1320.00
3396,800.00
3397,2120.00
3398,1520.00
3399,-560.00
3400,-2080.00
3401,-1720.00
3402,320.00
3403,1960.00
3404,1800.00
3405,0.00
3406,-1800.00
3407,-2000.00
3408,-280.00
3409,1640.00
3410,2080.00
3411,560.00
3412,-1440.00
3413,-2160.00
3414,-880.00
3415,1320.00
3416,2200.00
3417,1080.00
3418,-1040.00
3419,-2200.00
3420,-1320.00
3421,800.00
3422,2120.00
3423,1520.00
3424,-560.00
3425,-2080.00
3426,-1720.00
3427,320.00
3428,1960.00
3429,1800.00
3430,0.00
3431,-1800.00
3432,-2000.00
3433,-280.00
3434,1680.00
3435,2080.00
3436,560.00
3437,-1440.00
3438,-2160.00
3439,-920.00
3440,1320.00
3441,2200.00
3442,1080.00
3443,-1040.00
3444,-2200.00
3445,-1320.00
3446,800.00
3447,2120.00
3448,1520.00
3449,-560.00
3450,-2080.00
3451,-1680.00
3452,320.00
3453,1960.00
3454,1800.00
3455,0.00
3456,-1800.00
3457,-2000.00
3458,-280.00
3459,1680.00
3460,2080.00
3461,560.00
3462,-1440.00
3463,-2160.00
3464,-880.00
3465,1320.00
3466,2200.00
3467,1080.00
3468,-1000.00
3469,-2200.00
3470,-1280.00
3471,800.00
3472,2120.00
3473,1480.00
3474,-560.00
3475,-2080.00
3476,-1640.00
3477,320.00
3478,1960.00
3479,1800.00
3480,0.00
3481,-1800.00
3482,-2000.00
3483,-280.00
3484,1680.00
3485,2080.00
3486,560.00
3487,-1440.00
3488,-2160.00
3489,-880.00
3490,1320.00
3491,2200.00
3492,1080.00
3493,-1040.00
3494,-2200.00
3495,-1320.00
3496,800.00
3497,2120.00
3498,1520.00
3499,-560.00
3500,-2080.00
3501,-1640.00
3502,320.00
3503,1960.00
3504,1800.00
3505,-40.00
3506,-1800.00
3507,-2000.00
3508,-240.00
3509,1680.00
3510,2080.00
3511,560.00
3512,-1440.00
3513,-2160.00
3514,-880.00
3515,1320.00
3516,2200.00
3517,1080.00
3518,-1040.00
3519,-2200.00
3520,-1320.00
3521,800.00
3522,2120.00
3523,1480.00
3524,-560.00
3525,-2080.00
3526,-1720.00
3527,320.00
3528,1960.00
3529,1800.00
3530,0.00
3531,-1800.00
3532,-2000.00
3533,-280.00
3534,1760.00
3535,2080.00
3536,560.00
3537,-1480.00
3538,-2160.00
3539,-880.00
3540,1320.00
3541,2200.00
3542,1080.00
3543,-1040.00
3544,-2200.00
3545,-1320.00
3546,840.00
3547,2120.00
3548,1480.00
3549,-560.00
3550,-2080.00
3551,-1680.00
3552,320.00
3553,1960.00
3554,1800.00
3555,0.00
3556,-1800.00
3557,-2000.00
3558,-280.00
3559,1680.00
3560,2040.00
3561,480.00
3562,-1440.00
3563,-2160.00
3564,-880.00
3565,1320.00
3566,2200.00
3567,1080.00
3568,-1040.00
3569,-2200.00
3570,-1320.00
3571,800.00
